연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수,Unnamed: 22,Unnamed: 23,사서,사서교사,직원(사서자격증보유여부),Unnamed: 27,Unnamed: 28,예산액(단위:원),Unnamed: 30,Unnamed: 31,좌석당학생수,1인당장서수
2022,전북,부안군,부안,초등학교,,초등학교,동북초등학교,본교,공립,기존(원)교,면지역,19670401,563-02 ,전라북도 부안군 동진면 제전길 63 (동진면. 동북초등학교),063-583-8654,063-583-4842,http://www.jb-dongbukcho.es.kr/,11,1,15,6498,6288,210,0,0.0,0,0,0,5200000,3200000,2000000,0.7,590.7
2022,전북,부안군,부안,초등학교,,초등학교,동진초등학교,본교,공립,기존(원)교,면지역,19300701,563-03 ,전라북도 부안군 동진면 동진로 145 (동진면. 동진초등학교),063-583-5026,063-582-9174,http://www.dongjn.es.kr/,28,1,16,11771,11626,145,0,0.0,0,0,0,4793000,4193000,600000,1.8,420.4
2022,전북,부안군,부안,초등학교,,초등학교,백련초등학교,본교,공립,기존(원)교,면지역,19470401,563-32 ,전라북도 부안군 하서면 변산로 1203 (하서면. 백련초등학교),063-582-4157,063-584-4427,http://paekryeon.es.kr,11,1,15,4588,4449,139,0,0.0,0,0,0,2100000,2100000,0,0.7,417.1
2022,전북,부안군,부안,초등학교,,초등학교,백룡초등학교,본교,공립,기존(원)교,면지역,19600401,563-21 ,전라북도 부안군 백산면 시기길 15 (백산면),063-581-1999,063-584-7147,http://baekryong.es.kr,12,1,16,3939,3939,0,0,0.0,0,0,0,4380000,3300000,1080000,0.8,328.3
2022,전북,부안군,부안,초등학교,,초등학교,백산초등학교,본교,공립,기존(원)교,면지역,19230601,563-23 ,전라북도 부안군 백산면 백산로 306-7 (백산면. 백산초등학교),063-581-8602,063-581-8606,http://jb-baeksan.es.kr,45,1,45,8237,8216,21,0,0.0,0,0,0,3300000,3000000,300000,1.0,183.0
2022,전북,부안군,부안,초등학교,,초등학교,변산초등학교,본교,공립,기존(원)교,면지역,19340510,563-42 ,전라북도 부안군 변산면 지서1길 11 . 변산초등학교 (변산면. 변산초등학교),063-583-8615,063-584-1557,http://www.byunsan.es.kr,46,1,36,14652,14652,0,0,0.0,0,0,0,6774000,4440000,2334000,1.3,318.5
2022,전북,부안군,부안,초등학교,,초등학교,부안초등학교,본교,공립,기존(원)교,읍지역,19120501,563-08 ,전라북도 부안군 부안읍 부풍로 29 (부안읍. 부안초등학교),063-580-6600,063-583-0887,http://www.buani.es.kr,300,1,50,19224,19108,116,1,1.0,0,0,0,9500000,7500000,2000000,6.0,64.1
2022,전북,부안군,부안,초등학교,,초등학교,부안남초등학교,본교,공립,기존(원)교,읍지역,19560410,563-18 ,전라북도 부안군 부안읍 연곡로 7 . 부안남초등학교 (부안읍),063-584-3289,063-584-1474,http://www.buannam.es.kr,61,1,64,7475,7410,65,0,0.0,1,0,1,5670000,4170000,1500000,1.0,122.5
2022,전북,부안군,부안,초등학교,,초등학교,부안동초등학교,본교,공립,기존(원)교,읍지역,19530601,563-18 ,전라북도 부안군 부안읍 석정로 313 (부안읍. 부안동초등학교),063-580-7704,063-584-5143,http://www.puandong.es.kr,780,1,50,20583,20582,1,1,1.0,0,0,0,27184000,17600000,9584000,15.6,26.4
2022,전북,부안군,부안,초등학교,,초등학교,상서초등학교,본교,공립,기존(원)교,면지역,19220430,563-33 ,전라북도 부안군 상서면 고인돌로 314 (상서면. 상서초등학교),063-581-8424,063-581-8426,http://www.sangseo.es.kr,14,1,10,8209,8097,112,0,0.0,0,0,0,7937000,6674000,1263000,1.4,586.4
2022,전북,부안군,부안,초등학교,,초등학교,위도초등학교식도분교장,분교장,공립,휴(원)교,도서벽지,19461108,563-48 ,전라북도 부안군 위도면 식도1길 17-2 (위도면. 위도초등학교식도분교장),063-582-8606,063-581-4313,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0
2022,전북,부안군,부안,초등학교,,초등학교,영전초등학교,본교,공립,기존(원)교,면지역,19680401,563-29 ,전라북도 부안군 보안면 부안로 1158 (보안면.영전초등학교),063-581-3939,063-584-7137,http://www.y-jeon.es.kr,22,1,32,10741,10728,13,0,0.0,0,0,0,6774000,4514000,2260000,0.7,488.2
2022,전북,부안군,부안,초등학교,,초등학교,우덕초등학교,본교,공립,기존(원)교,면지역,19530401,563-35 ,전라북도 부안군 상서면 부안로 1971 . 우덕초등학교 (상서면. 우덕초등학교),063-583-4594,063-584-4967,http://woodeok.es.kr/,29,1,42,10638,10628,10,0,0.0,0,0,0,8670000,6310000,2360000,0.7,366.8
2022,전북,부안군,부안,초등학교,,초등학교,위도초등학교,본교,공립,기존(원)교,도서벽지,19300925,563-49 ,전라북도 부안군 위도면 진리잔등로 113-3 (위도면.위도초등학교),063-583-3808,063-584-7135,http://wido.es.kr,18,1,20,9720,9665,55,0,0.0,0,0,0,4500000,3300000,1200000,0.9,540.0
2022,전북,부안군,부안,초등학교,,초등학교,장신초등학교,본교,공립,휴(원)교,면지역,19700521,563-31 ,전라북도 부안군 하서면 석불로 68 (하서면),063-582-4158,063-584-7148,http://jangsin.es.kr/,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0,0.0
2022,전북,부안군,부안,초등학교,,초등학교,주산초등학교,본교,공립,기존(원)교,면지역,19240901,563-27 ,전라북도 부안군 주산면 주산초교길 86-11 (주산면. 주산초등학교),063-582-6007,063-584-9750,http://www.jb-jusan.es.kr,14,1,12,6853,6853,0,0,0.0,0,0,0,6870000,6070000,800000,1.2,489.5
2022,전북,부안군,부안,초등학교,,초등학교,줄포초등학교,본교,공립,기존(원)교,면지역,19150601,563-26 ,전라북도 부안군 줄포면 줄포초교길 16 (줄포면. 줄포초등학교),063-580-1820,063-584-5147,http://www.julpo.es.kr,57,1,24,10966,10966,0,0,0.0,1,0,1,5800000,4000000,1800000,2.4,192.4
2022,전북,부안군,부안,초등학교,,초등학교,창북초등학교,본교,공립,기존(원)교,면지역,19781010,563-01 ,전라북도 부안군 계화면 창북중앙길 115 (계화면. 창북초등학교),063-582-1560,063-583-9772,http://www.changbuk.es.kr/,48,1,30,11108,11108,0,0,0.0,0,0,0,5000000,2000000,3000000,1.6,231.4
2022,전북,부안군,부안,초등학교,,초등학교,하서초등학교,본교,공립,기존(원)교,면지역,19400417,563-33 ,전라북도 부안군 하서면 서당로 99 . 하서초등학교 (하서면. 하서초등학교),063-584-8480,063-584-7231,http://www.haseocho.es.kr,32,1,20,6495,6495,0,0,0.0,0,0,0,3000000,3000000,0,1.6,203.0
2022,전북,부안군,부안,초등학교,,초등학교,행안초등학교,본교,공립,기존(원)교,면지역,19410410,563-19 ,전라북도 부안군 행안면 월륜길 18 . 행안초등학교 (행안면. 행안초등학교),063-584-1205,063-584-1208,http://ha.es.kr/,93,1,30,7676,7676,0,0,0.0,0,0,0,6400000,4700000,1700000,3.1,82.5
2022,전북,부안군,부안,중학교,,일반중학교,계화중학교,본교,공립,기존(원)교,면지역,19810313,563-01 ,전라북도 부안군 계화면 창북중앙길 92 (계화면. 계화중학교),063-582-1502,063-584-7950,http://www.gyehwa.ms.kr,17,1,41,10667,10667,0,0,0.0,0,0,0,9645000,5000000,4645000,0.4,627.5
2022,전북,부안군,부안,중학교,,일반중학교,변산중학교,본교,공립,기존(원)교,면지역,19481002,563-46 ,전라북도 부안군 진서면 청자로 921 . 변산중학교 (진서면),063-582-1212,063-584-6406,http://byeonsan.ms.kr,17,1,32,10165,10165,0,0,0.0,0,0,0,4500000,4000000,500000,0.5,597.9
2022,전북,부안군,부안,중학교,,일반중학교,보안중학교,본교,공립,기존(원)교,면지역,19710305,563-29 ,전라북도 부안군 보안면 영전길 37 (보안면. 보안중학교),063-582-3032,063-584-1186,https://school.jbedu.kr/boan,17,1,24,10557,10557,0,0,0.0,0,0,0,7714000,5000000,2714000,0.7,621.0
2022,전북,부안군,부안,중학교,,일반중학교,부안중학교,본교,공립,기존(원)교,읍지역,19461219,563-10 ,전라북도 부안군 부안읍 당산로 1 . 부안중학교 (부안읍. 부안중학교),063-583-2704,063-584-7689,http://www.puan.ms.kr,166,1,30,14050,14049,1,1,1.0,0,0,0,6650000,4700000,1950000,5.5,84.6
2022,전북,부안군,부안,중학교,,일반중학교,상서중학교,본교,공립,기존(원)교,면지역,19710305,563-35 ,전라북도 부안군 상서면 고인돌로 17 (상서면.상서중학교),063-582-5300,063-584-6859,http://www.sangseo.ms.kr,13,1,40,12128,12128,0,0,0.0,0,0,0,4700000,3750000,950000,0.3,932.9
2022,전북,부안군,부안,중학교,,일반중학교,위도중학교,본교,공립,기존(원)교,도서벽지,19680328,563-48 ,전라북도 부안군 위도면 위도로 245 . 위도중고등학교 (위도면. 위도중고등학교),063-582-9822,063-583-5913,http://www.wido.ms.kr,3,1,20,10921,10921,0,0,0.0,0,0,0,3900000,3900000,0,0.2,3640.3
2022,전북,부안군,부안,중학교,,일반중학교,주산중학교,본교,공립,기존(원)교,면지역,19710301,563-27 ,전라북도 부안군 주산면 주산로 30 주산중학교,063-582-6006,063-584-9481,http://jusan.ms.kr,1,1,10,7934,7934,0,0,0.0,1,0,1,6420000,4290000,2130000,0.1,7934.0
2022,전북,부안군,부안,중학교,,일반중학교,줄포중학교,본교,공립,기존(원)교,면지역,19490401,563-26 ,전라북도 부안군 줄포면 부안로 938 (줄포면.줄포중학교),063-582-9810,063-582-8481,http://joolpo.ms.kr,31,1,30,10504,10421,83,0,0.0,0,0,0,4400000,4000000,400000,1.0,338.8
2022,전북,부안군,부안,중학교,,일반중학교,하서중학교,본교,공립,기존(원)교,면지역,19710305,563-33 ,전라북도 부안군 하서면 변산로 852. 하서중학교 (하서면. 하서중학교),063-581-4206,063-581-4208,http://www.haseo.ms.kr/,25,1,30,8121,8114,7,0,0.0,0,0,0,3500000,2500000,1000000,0.8,324.8
2022,전북,부안군,부안,중학교,,일반중학교,백산중학교,본교,사립,기존(원)교,면지역,19491121,563-23 ,전라북도 부안군 백산면 백산로 379 (백산면. 백산중고등학교),063-584-2053,063-583-4647,http://www.whitesan.ms.kr,114,1,76,6475,6475,0,0,0.0,0,0,0,6879000,4873000,2006000,1.5,56.8
2022,전북,부안군,부안,중학교,,일반중학교,변산서중학교,본교,사립,기존(원)교,면지역,19700316,563-42 ,전라북도 부안군 변산면 지서로 139 (변산면. 변산서중학교),063-582-8122,063-584-9814,http://bss.ms.kr,54,1,30,11717,11717,0,0,0.0,0,0,0,2500000,2000000,500000,1.8,217.0
2022,전북,부안군,부안,중학교,,일반중학교,낭주중학교,본교,사립,기존(원)교,읍지역,19530425,563-18 ,전라북도 부안군 부안읍 교동1길 42 (부안읍. 낭주중),063-583-8382,063-583-8386,https://school.jbedu.kr/nangju-m,374,1,40,21877,21866,11,0,0.0,0,0,0,15000000,10000000,5000000,9.4,58.5
2022,전북,부안군,부안,중학교,,일반중학교,삼남중학교,본교,사립,기존(원)교,읍지역,19500410,563-07 ,전라북도 부안군 부안읍 용계길 29 (부안읍. 삼남중학교),063-583-2584,063-584-9414,http://www.samnam.ms.kr/,192,1,264,17628,15304,2324,0,0.0,1,0,1,7930000,6680000,1250000,0.7,91.8
2022,전남,목포시,전남,고등학교,자율고,일반고등학교,목포고등학교,본교,공립,기존(원)교,중소도시,19500622,586-49 ,전라남도 목포시 산정로224번길 11 (용당동),061-800-7000,061-800-7099,http://mokpo.hs.jne.kr,480,1,80,21869,21690,179,1,1.0,0,0,0,16880000,12800000,4080000,6.0,45.6
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포여자고등학교,본교,공립,기존(원)교,중소도시,19440601,587-12 ,전라남도 목포시 청호로 34 목포여자고등학교 (대성동),061-800-8552,061-800-8599,http://mokpo-g.hs.jne.kr/,474,1,41,21650,21314,336,1,0.0,0,0,0,16600000,12400000,4200000,11.6,45.7
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포제일여자고등학교,본교,공립,기존(원)교,중소도시,19670305,586-84 ,전라남도 목포시 삼향천로 85 . 목포제일여자고등학교 (옥암동),061-260-7507,061-284-0638,http://jeil-g.hs.jne.kr,484,1,42,17067,16911,156,1,1.0,0,0,0,21067000,12750000,8317000,11.5,35.3
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목상고등학교,본교,공립,기존(원)교,중소도시,19200401,586-50 ,전라남도 목포시 소영길 13 (용당동),061-800-0221,061-800-0227,http://moksang.hs.jne.kr,480,1,96,18880,18841,39,1,1.0,0,0,0,17894000,12150000,5744000,5.0,39.3
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,문태고등학교,본교,사립,기존(원)교,중소도시,19510901,587-03 ,전라남도 목포시 용당로 138 . 문태고등학교 (용당동),061-803-3109,061-276-2563,http://moontae.hs.jne.kr,483,1,100,26346,25223,1123,1,1.0,0,0,0,16000000,12000000,4000000,4.8,54.5
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포홍일고등학교,본교,사립,기존(원)교,중소도시,19520301,587-17 ,전라남도 목포시 북항로 88 목포홍일고등학교 (죽교동),061-242-7782,061-242-7792,http://hongil.hs.jne.kr/,482,1,60,15138,15103,35,0,0.0,0,0,0,17000000,15000000,2000000,8.0,31.4
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,영흥고등학교,본교,사립,기존(원)교,중소도시,19560423,586-67 ,전라남도 목포시 삼각로43번길 9 . 영흥고등학교  (상동),061-283-6015,061-282-8679,http://yeongheung.hs.jne.kr/,456,1,296,14711,14678,33,0,0.0,0,0,0,12300000,10000000,2300000,1.5,32.3
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포덕인고등학교,본교,사립,기존(원)교,중소도시,19631010,587-19 ,전라남도 목포시 죽선로 39-2 . 목포덕인고등학교 (죽교동),061-240-6429,061-245-4158,http://deogin.hs.jne.kr,473,1,57,16758,16757,1,0,0.0,0,0,0,13000000,12000000,1000000,8.3,35.4
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포마리아회고등학교,본교,사립,기존(원)교,중소도시,19671002,586-13 ,전라남도 목포시 양을로 229 . 목포마리아회고등학교 (용당동),061-279-1380,061-279-1386,http://marianist.hs.jne.kr/,466,1,36,11123,11123,0,0,0.0,0,0,0,16009000,11999000,4010000,12.9,23.9
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포정명여자고등학교,본교,사립,기존(원)교,중소도시,19030915,587-22 ,전라남도 목포시 삼일로 45 (양동.정명여자고등학교),061-240-5903,061-245-4713,http://mpjm.hs.jne.kr,530,1,52,15210,15210,0,0,0.0,1,0,1,14300000,10000000,4300000,10.2,28.7
2022,전남,목포시,전남,고등학교,일반고,일반고등학교,목포혜인여자고등학교,본교,사립,기존(원)교,중소도시,19650301,587-19 ,전라남도 목포시 죽선로 39-2 . 목포혜인여자고등학교,061-240-6629,061-243-8270,http://mokpohyein-gh.hs.jne.kr,453,1,40,15703,15703,0,0,0.0,1,0,1,11950000,11600000,350000,11.3,34.7
2022,전남,목포시,전남,고등학교,특성화고(직업),공업고등학교,목포공업고등학교,본교,공립,기존(원)교,중소도시,19270501,587-35 ,전라남도 목포시 용당로 100 (용당동. 목포공업고등학교),061-800-7100,061-276-2551,http://mokpo-mt.hs.jne.kr,563,1,32,8981,8627,354,0,0.0,0,0,0,17000000,15000000,2000000,17.6,16.0
2022,전남,목포시,전남,고등학교,특성화고(직업),상업고등학교,목포여자상업고등학교,본교,사립,기존(원)교,중소도시,19730307,586-44 ,전라남도 목포시 영산로 413-3 (상동),061-280-1500,061-280-1561,http://mpgch.hs.jne.kr,480,1,30,17448,17409,39,0,0.0,1,0,1,9581000,4030000,5551000,16.0,36.4
2022,전남,목포시,전남,고등학교,특성화고(직업),상업고등학교,목포성신고등학교,본교,사립,기존(원)교,중소도시,19840305,586-41 ,전라남도 목포시 상동로 87-1 . 목포성신고등학교 (상동),061-272-9552,061-279-9417,http://mpss.hs.jne.kr/,146,1,30,10593,10593,0,0,0.0,0,0,0,7200000,6800000,400000,4.9,72.6
2022,전남,목포시,전남,고등학교,특성화고(직업),상업고등학교,목포중앙고등학교,본교,사립,기존(원)교,중소도시,19850301,586-04 ,전라남도 목포시 지적로 36 (대양동),061-281-1475,061-281-1479,http://mokpojoongang.hs.jne.kr,312,1,80,12076,12076,0,0,0.0,0,0,0,16476000,12357000,4119000,3.9,38.7
2022,전남,목포시,목포,초등학교,,초등학교,광주교육대학교목포부설초등학교,본교,국립,기존(원)교,중소도시,19640622,586-45 ,전라남도 목포시 안태길 13 (용해동),061-279-2871,061-277-2836,http://mpbs.es.jne.kr/,429,1,34,14504,14303,201,0,0.0,0,0,0,13000000,12000000,1000000,12.6,33.8
2022,전남,목포시,목포,초등학교,,초등학교,목포북교초등학교,본교,공립,기존(원)교,중소도시,19071102,587-25 ,전라남도 목포시 수문로 83 . 목포북교초등학교 (북교동),061-245-2907,061-244-0196,http://mokpobukkyo.es.jne.kr,113,1,33,14900,14900,0,0,0.0,0,0,0,7374000,5025000,2349000,3.4,131.9
2022,전남,목포시,목포,초등학교,,초등학교,목포산정초등학교,본교,공립,기존(원)교,중소도시,19330618,586-54 ,전라남도 목포시 산대로 26 . 목포산정초등학교 (산정동),061-272-8004,061-272-1389,http://mpsanjeong.es.jne.kr/user/indexMain.action?siteId=mpsanjeong_es,140,1,32,12504,12494,10,0,0.0,0,0,0,6400000,6000000,400000,4.4,89.3
2022,전남,목포시,목포,초등학교,,초등학교,목포서부초등학교,본교,공립,기존(원)교,중소도시,19380901,587-14 ,전라남도 목포시 원산로 27 (산정동. 목포서부초등학교),061-244-0157,061-243-1448,http://mokposeobu.es.jne.kr/,728,1,29,20268,20248,20,1,1.0,0,0,0,14100000,12000000,2100000,25.1,27.8
2022,전남,목포시,목포,초등학교,,초등학교,목포중앙초등학교,본교,공립,기존(원)교,중소도시,19420601,587-22 ,전라남도 목포시 청호로 11 (호남동),061-244-3573,061-244-3574,http://mokpojungang.es.jne.kr,71,1,32,10687,10687,0,0,0.0,0,0,0,7786000,5800000,1986000,2.2,150.5
2022,전남,목포시,목포,초등학교,,초등학교,목포유달초등학교,본교,공립,기존(원)교,중소도시,19451201,587-55 ,전라남도 목포시 영산로10번길 10 (유달동. 목포유달초등학교),061-244-0407,061-244-9766,http://mokpoyudal.es.jne.kr,78,1,43,10317,9814,503,0,0.0,0,0,0,9400000,5400000,4000000,1.8,132.3
